what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386157213073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157214142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157214601
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157215894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386157217018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157217712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157276173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157277597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157278040
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157279543
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157282785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1386157292571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157310324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157314726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157320890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157329142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157330530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157343500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386157345529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157346308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157373894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386157392221
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1386157396075
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157396313
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157396339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386157409271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386157436383
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1386157440586
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157440832
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157440858
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157442803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386157448241
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157454535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386157460590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386157462081
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157465388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386157472115
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157474218
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1386157478549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386157482293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386157488886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386157493396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386157498755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386157502625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386157504126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157506389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157507827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157508126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157512765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157517303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157632265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386157634888
