what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384280358685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384280364342
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384280364891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281198209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384281227903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281228499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281245377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281247211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281248231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281248506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281248996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281249263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281249743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281250194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281251128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281251684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281253056
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1384281254702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281261284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281269631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281270768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281273076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281273971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281274415
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1384281276934
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1384281289383
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1384281298012
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1384281324923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281327434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1384281345341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281350095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281354888
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1384281364086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281367680
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384281372528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281373196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281374259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281374550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281380424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384281401913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281402398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281408035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281408848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281409739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281412607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281414471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281414760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281441544
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1384281444057
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1384281461186
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1384281476215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281477404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281479431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281481145
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281482400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281483598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1384281486929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281488321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281489081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281489742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281490354
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384281491210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281491788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281492716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281492991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281505065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281508141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281512858
error,log,,,"Unexpected runtime error while computing a text hover",1384281513461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281517471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384281518915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281519522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281529946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281545851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281546772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281547048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281553106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281560012
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384281563791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281571140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281575667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281578560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281589796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281595003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281600028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281606567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281607824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281609113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281614604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281615971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281633119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1384281638506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281641808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281643005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281650268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281657773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281659012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281680764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281690991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281698273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281700160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281701169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281702059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281707573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281710419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281712272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281714121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1384281733645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1384281736754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281738747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281744371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281746427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281747190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281750930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281751512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281752646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281752972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281753342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281753595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281753903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281754186
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281754438
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281754706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281754946
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281755235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281755549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281755988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281756432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281756829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281757402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1384281758994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1384281760590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281761254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281761762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281767536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281768932
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384281769305
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1384281771009
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1384281771079
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1384281771214
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1384281771355
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1384281771416
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1384281771517
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1384281771587
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1384281771587
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1384281771641
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1384281771906
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1384281771973
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1384282258955
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1384282258956
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1384282258957
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1384282259028
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1384282259048
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1384282259048
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1384282259491
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1384282259491
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1384282259492
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1384282259591
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1384282259591
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1384282259592
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1384282259735
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1384282259736
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1384282259869
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1384282259870
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1384282259996
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1384282260042
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1384282260072
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1384282260193
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1384282260238
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1384282260268
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1384282260364
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1384282260385
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1384282260385
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1384282260386
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1384282260386
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1384282260386
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1384282260387
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1384282260388
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1384282260388
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1384282260389
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1384282260389
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1384282260390
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1384282260424
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1384282260424
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1384282260425
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1384282260474
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1384282260474
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1384282260475
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1384282260928
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1384282260928
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1384282261235
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1384282261263
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1384282261264
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1384282261264
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1384282261412
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1384282261513
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1384282261514
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1384282261635
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1384282261635
started,bundle,org.eclipse.jst.common.frameworks,1.1.403.v201012160000,"org.eclipse.jst.common.frameworks",1384282261635
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1384282261715
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1384282261835
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1384282261885
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1384282261986
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1384282262082
started,bundle,org.eclipse.jst.j2ee.web,1.1.404.v201102030400,"org.eclipse.jst.j2ee.web",1384282262110
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1384282262243
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1384282262244
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1384282262244
