what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760855400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760855676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760855956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760856219
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760856489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760856794
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760857087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760857477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760857823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760858179
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760858681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760859182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383760871963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383760875834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383760878277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383760884289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383760884435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383760896545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383760896684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760901068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383760906165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383760906305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760912668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383760918715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383760918857
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1383760922600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1383760927766
