what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1383763638078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763638500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763647523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763647852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763654948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763656237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763661247
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383763664317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1383763667039
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1383763671006
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1383763673343
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1383763676446
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1383763677969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763679457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763690668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763691976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763718985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763727414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763749546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763753307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763763347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763763787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763795877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763797515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763820688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763821115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763821581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763822071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763824014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763824456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763828555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763828900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763832894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763833332
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763843077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763843456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763846414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763846772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383763889370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383764310983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383764318835
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1383764325755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383764368336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383764939099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383764941784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765602273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765603533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765603945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765610676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765622423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765622707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765670641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765713298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765730527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765736381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765742346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765746674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765751145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765760304
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765765372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765770108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765780513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765786742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765789262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765789755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765790769
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765791672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765793469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765793779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765795634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765796118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765797003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765797467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765800062
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765810754
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765810865
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1383765812230
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1383765812230
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765812243
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765812290
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765812311
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765812330
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765812342
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765812366
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765812386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765827780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765829140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765835418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765849249
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765849615
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383765849644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765852960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765854374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765875880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765888947
failed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1383765888956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765897560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765899797
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1383765899834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1383765909284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383765912147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765924484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765928366
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1383765928410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765935722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765937629
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.hashcode.equals",1383765937684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765943126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765947932
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1383765947973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1383765972305
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1383765985464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765989710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765992295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1383765992304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765996292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383765997501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1383765997523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766004200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766005869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1383766005891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766011373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766014275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1383766014298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766020249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766023095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1383766023119
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383766029255
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383766029277
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1383766032799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766036447
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383766037764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766037787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1383766037805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766039575
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766040561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766040982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766067106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766074129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766082596
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383766082934
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383766082954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766113179
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766115362
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1383766115398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1383766119360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383766125442
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766140295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766143874
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1383766143917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766149396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766151603
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.hashcode.equals",1383766151641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766160428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766165908
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1383766165941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1383766195028
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1383766200962
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383766226753
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383766226775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1383766230590
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1383766234477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766238481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1383766243264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766246003
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383766246338
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383766246374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766249350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766249763
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1383766250991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1383766263307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1383766263862
