what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226489051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226490561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226491036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386226496274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386226498809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226500013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226504327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386226516543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226516986
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226518054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226518336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226524614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386226533980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226534469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226538103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386226546033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226546462
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226550502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1386226551543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1386226551862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1386226552886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1386226553890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1386226554554
error,log,,,"IStructuredDocumentRegion management failed.",1386226588857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1386226592512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386226598445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226599183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226603810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1386226635910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386226643707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226644126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226648683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386226655736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386226656157
